10765
(385589145, 385589132)
(470130420, 470130421)
(407149476, 87173485)
(103135720, 386390905)
(402774747, 103228169)
(475785793, 475785612)
(100963888, 100963891)
(256286480, 63813)
(103215496, 103215497)
(385589128, 385589129)
(472482506, 472482509)
(402775649, 455045917)
(398576704, 398576713)
(288602545, 470064075)
(402775583, 402775585)
(274167442, 274167454)
(385589129, 385589130)
(453192553, 453192573)
(274172062, 391571802)
(256286369, 63900)
(475812326, 475812320)
(1085258162, 1085258154)
(260508301, 260508302)
(661088885, 661088886)
(110385097, 110385099)
(450275627, 450275635)
(488496220, 488491729)
(1198311503, 407138701)
(388809745, 388809744)
(288634468, 288634469)
(86065873, 86065875)
(472482513, 472482515)
(1218417758, 1218417724)
(1238839258, 1238839262)
(454883765, 454883767)
(101164654, 101164656)
(112754259, 488480810)
(475785619, 475785622)
(427242147, 427242150)
(1067557226, 1067557223)
(1238839242, 1238839279)
(392569628, 1140163996)
(767202901, 767202905)
(288635342, 288635343)
(453423886, 453423867)
(99935321, 99935322)
(449106848, 449106850)
(398576639, 398576641)
(1218417875, 1218417850)
(387860984, 387860983)
(420375687, 427143808)
(453795797, 453795806)
(274170928, 392758557)
(274170928, 274171165)
(535535921, 535535905)
(404566575, 404566576)
(535535775, 535535776)
(402776223, 402776224)
(85987887, 85987888)
(471745057, 471745056)
(1211033013, 1211033022)
(475785680, 1081941075)
(88870326, 88870324)
(1071939476, 1071939401)
(475785622, 475785627)
(402768708, 402775502)
(1238839235, 1238839264)
(449237792, 449237807)
(1071939421, 1071939413)
(450121859, 450121860)
(470130307, 470130308)
(471861695, 402777509)
(454883771, 454883774)
(1271015127, 1271015280)
(1046747018, 1046747031)
(1071939379, 1071939409)
(453381541, 453381813)
(286447179, 1082683434)
(85987876, 85987878)
(1238839223, 1238839254)
(402775285, 402775286)
(534960885, 534960886)
(1304008956, 1304008947)
(395336782, 87173477)
(1182115846, 1182115853)
(110383815, 110383819)
(112461746, 112798176)
(318194403, 318194401)
(534965533, 534965532)
(387073509, 387835364)
(725718677, 725718675)
(270618758, 87173437)
(449236119, 449236118)
(402777336, 402777350)
(1198311594, 1198311522)
(1209268949, 1209268899)
(449241593, 449241595)
(759105778, 759105781)
(67444, 1191390726)
(449257278, 449257282)
(453193422, 453193342)
(318206638, 1191026334)
(475733194, 474569747)
(1071939530, 1071939347)
(466840238, 466840235)
(286963992, 286963993)
(288634452, 288634453)
(467332466, 467332477)
(477578002, 286449470)
(1238839264, 85975319)
(453785780, 453786808)
(453463350, 453463405)
(470130300, 470130301)
(474569848, 474569864)
(485346239, 1117878160)
(1159751846, 1159751878)
(390966473, 390966474)
(392654025, 392654026)
(1238839276, 1238839355)
(1252744219, 1252744204)
(470130339, 470130340)
(388687200, 388687201)
(395005903, 288608562)
(274171259, 274171260)
(418576935, 418576937)
(402610182, 402610158)
(472430898, 472430914)
(389512009, 389537770)
(1238839313, 470063383)
(453421802, 453421841)
(1082636262, 274174299)
(87151108, 63869)
(288634154, 288634190)
(448409147, 448409145)
(274174388, 274174397)
(103176350, 103176351)
(103151774, 103151775)
(288601108, 468229083)
(310299828, 310299826)
(86025467, 86025469)
(103120314, 103120316)
(88869647, 88869648)
(449236117, 449236116)
(86179792, 86065871)
(1080566206, 274151963)
(485332293, 485332300)
(472551066, 471745073)
(1140164008, 1140163842)
(318194475, 1308727473)
(1184350795, 192275)
(403993463, 472430612)
(274154359, 385106803)
(274172217, 274172216)
(475733194, 475733178)
(289113069, 256286500)
(617647, 87212702)
(101187435, 101187436)
(104111917, 104110012)
(1238839342, 1238839183)
(386064857, 386064859)
(475733213, 475733219)
(1218417779, 1218417758)
(402774768, 402774767)
(449257282, 1191026274)
(407157820, 418564535)
(1271015064, 86008442)
(470130403, 470130408)
(286963685, 286963687)
(272440359, 453795905)
(1078512774, 1078512825)
(74678616, 74678614)
(104111918, 254757310)
(402775241, 454072616)
(468228951, 468228957)
(288635444, 288635446)
(453424139, 453424195)
(1140163874, 291071737)
(471871167, 471871163)
(86039375, 86039376)
(404571916, 404571917)
(455042828, 455042829)
(395005902, 286964588)
(71056880, 86191469)
(110382864, 110382866)
(87173467, 87173468)
(453971807, 453971774)
(87173498, 87173499)
(408031418, 408031419)
(661088880, 1182099517)
(1228821149, 1228821154)
(472482734, 472482739)
(318206611, 318206604)
(471894104, 471894112)
(406207111, 406207166)
(385589127, 1080544263)
(449261346, 449288271)
(477578002, 477578005)
(1071939532, 1071939362)
(535538131, 535538132)
(286448559, 286448560)
(404102063, 404102064)
(274172432, 274172464)
(535535794, 535535795)
(454888175, 454888177)
(101185126, 101185128)
(1071954400, 1071954619)
(112377636, 112378186)
(107826954, 107826956)
(1244823118, 1244823112)
(1117878627, 1117878297)
(471750260, 471750306)
(386807892, 386809324)
(86009372, 453976247)
(472482215, 472482225)
(1198311652, 1198311664)
(1214204950, 1214204955)
(404104453, 404104454)
(87140894, 87140895)
(398576713, 398576716)
(274146375, 274146637)
(470130348, 470130349)
(452772353, 452772354)
(534965538, 534965539)
(470130417, 470130418)
(254760040, 254760039)
(449236122, 449236121)
(262018316, 262018320)
(87173469, 418564487)
(1080510284, 271930022)
(286448646, 286448647)
(472431444, 472431451)
(535535849, 535535850)
(88871776, 88871775)
(100957330, 100957329)
(1198366606, 1198366614)
(1084898166, 289113039)
(453489224, 453487661)
(416888853, 416888854)
(1071939495, 390314560)
(509036250, 509036251)
(261529266, 450108921)
(192295, 1252744217)
(286961735, 288607462)
(100962620, 100962619)
(376183659, 407138732)
(453749432, 453749481)
(455059655, 455059649)
(103120286, 404844706)
(96992434, 1218417817)
(318206541, 318206540)
(472251401, 403941287)
(192322, 192321)
(466828939, 466829367)
(103229836, 103229837)
(418564492, 418564493)
(88872263, 88873286)
(472482480, 472482484)
(402775321, 288634570)
(474569911, 474569914)
(468329221, 468329223)
(1085258170, 1085258149)
(480671630, 480671631)
(472250504, 403992691)
(535535833, 535535834)
(1271015083, 1271015087)
(475702083, 475702066)
(509038711, 509038719)
(402775469, 402775465)
(1191026314, 318206619)
(453785728, 453785737)
(535535837, 535535838)
(232294974, 232294975)
(348923286, 1252252061)
(71060030, 71060031)
(418564553, 418564554)
(87173485, 419999173)
(472250575, 1211027382)
(475785680, 475785684)
(1085233563, 1085233543)
(87173479, 87212805)
(110447022, 110447025)
(1078512745, 1078512714)
(1046747023, 1046747010)
(1238839198, 1238839278)
(87248472, 87248474)
(454079896, 454079898)
(384533270, 384532730)
(86021528, 86021530)
(103120148, 448434110)
(274171628, 274135817)
(453995725, 453995731)
(390314536, 388693970)
(310300524, 1176670265)
(453462700, 453462727)
(1227103119, 1227103101)
(1209268921, 1209268937)
(97012285, 97012287)
(87177006, 87177007)
(682542, 682543)
(1254598120, 1254598119)
(87235592, 64938580)
(427242165, 1085258132)
(480671644, 480671616)
(402775524, 402775523)
(112554806, 112554593)
(682560, 87201130)
(88873286, 88873287)
(1213067864, 1213067863)
(1213067869, 1213067863)
(748542360, 274158549)
(390348448, 318194521)
(1173364966, 1173364982)
(1238839375, 1238839332)
(403822274, 403822275)
(288605925, 1082683444)
(453795775, 453795797)
(389536476, 389536474)
(101102059, 101102061)
(1198311544, 1198311445)
(472482690, 472482694)
(274146638, 274143933)
(448945676, 112768993)
(1140163870, 101188515)
(104348019, 1085233437)
(1191390733, 318194399)
(1227103078, 1227103100)
(455042860, 455042862)
(409800805, 407138726)
(576311, 759105747)
(453869317, 453869338)
(472431340, 472431350)
(455951993, 455970445)
(402776216, 402776217)
(97085298, 97085107)
(1117876885, 453423129)
(1271015244, 86027142)
(318206670, 318206671)
(419999138, 1198311504)
(1071954510, 1071954407)
(404101529, 404101530)
(1227103088, 449919911)
(455036832, 455042848)
(748542365, 271929605)
(472482484, 403992693)
(1082683434, 1082683450)
(86027144, 1271015317)
(418590097, 418590098)
(1078512743, 88870388)
(453423253, 453423245)
(272439927, 272439896)
(87211873, 87211874)
(87212805, 87173481)
(534965532, 534965530)
(455036809, 455036811)
(398576636, 398576639)
(318194349, 318194347)
(455036848, 455036849)
(86003793, 64940689)
(87159779, 64029)
(103120309, 103126208)
(1173365042, 1173365028)
(1085233280, 1085233539)
(1271015059, 260468495)
(453852775, 453869279)
(470130322, 470130326)
(382998761, 274170459)
(1071939366, 1071939423)
(274154357, 274170637)
(1209268904, 1209268898)
(389512091, 389473086)
(455055734, 1253901406)
(1071954441, 1071954527)
(318206559, 448454706)
(1078060411, 1078060389)
(192249, 932868451)
(112428760, 104119207)
(576292, 576294)
(289113035, 1198366598)
(261528007, 254757491)
(474569717, 474569718)
(404104461, 404104462)
(71060025, 71060026)
(1196363952, 1196363965)
(453424500, 453423886)
(455053173, 402775525)
(389536484, 389536485)
(92066, 92095)
(86179519, 86179792)
(103120296, 272439906)
(447799877, 447799878)
(471894110, 471894111)
(449241582, 449241584)
(390966479, 390966480)
(104352614, 104348887)
(103228150, 103229832)
(389465243, 389465159)
(272439948, 272439949)
(449919922, 449919920)
(310120255, 260505532)
(1200503028, 1200503040)
(87177007, 1199323346)
(286962587, 286962588)
(286447175, 286963785)
(110380742, 110380747)
(103234326, 103234327)
(1184350831, 318206522)
(318206625, 386390900)
(310301015, 1176670395)
(453743518, 453743556)
(1140163928, 1140163847)
(1198311523, 1198311548)
(103150953, 103146374)
(260470344, 260468513)
(418590088, 418590093)
(104635365, 104635366)
(450264830, 450264831)
(402775512, 455053176)
(1078512810, 1078512792)
(103153985, 103139698)
(402775593, 402775594)
(403940447, 472250546)
(260468523, 260470350)
(103215514, 103215515)
(402775450, 402775451)
(407138714, 407138715)
(453742972, 453744105)
(404566564, 404566565)
(1218417783, 1218417720)
(63872, 256286344)
(318206672, 1254395320)
(274171276, 274171265)
(449615232, 449615235)
(274145482, 274143924)
(104227052, 104227053)
(535535852, 535535853)
(402777336, 402777349)
(86012093, 86012095)
(88876414, 88876416)
(260505532, 272440497)
(453192784, 453192851)
(455036815, 455036879)
(402610145, 1140164010)
(472429792, 472482431)
(470130354, 470130351)
(1140163881, 291071738)
(1211033025, 1211033019)
(1266063652, 274170571)
(1219158052, 254760277)
(471718931, 471718939)
(98944794, 98944796)
(455042842, 455042844)
(1253317956, 1253317970)
(286447399, 86003792)
(392558779, 392558780)
(535535798, 535535778)
(470130363, 470130359)
(679359456, 679359686)
(449642665, 449642667)
(453995721, 453995723)
(1209268940, 1209268947)
(103150948, 103150949)
(1140163931, 318206579)
(271929802, 271929803)
(450132052, 450129983)
(471750410, 286963682)
(470063917, 470063905)
(470063911, 470063915)
(1067557226, 310299837)
(470063360, 288633788)
(455825954, 455825940)
(1085258142, 180526)
(472482375, 471894039)
(88867685, 1254424193)
(289113095, 272440261)
(1238839311, 101102045)
(318194323, 318194327)
(104771499, 104771500)
(87173477, 87173478)
(764270986, 764270985)
(472551223, 472551227)
(468329178, 468329180)
(327850106, 87155388)
(260508397, 260508529)
(472482801, 472482420)
(274174391, 274174400)
(453869295, 453869310)
(64038, 64036)
(395336767, 403765442)
(1271015317, 1271015309)
(64939491, 286447402)
(274172216, 274172338)
(471871136, 471871033)
(86039378, 261529816)
(449241599, 449245567)
(450351178, 450109190)
(288634152, 288634153)
(418590120, 418590121)
(88873868, 88873870)
(406214168, 406214170)
(232294972, 534488568)
(274174435, 397745022)
(409800837, 407157822)
(288607864, 288607601)
(1085233322, 64047)
(86025486, 86025488)
(403992687, 472250504)
(318206610, 318206624)
(763386572, 763386561)
(535535818, 535535825)
(112791299, 112791300)
(288634131, 103228189)
(319856559, 192240)
(475812419, 475812424)
(103135722, 103135726)
(1198311639, 1198311573)
(402774802, 402774803)
(1159751893, 1162736442)
(86025479, 86025481)
(391039898, 1200503038)
(447799882, 101177304)
(389536498, 389536480)
(449241599, 449241605)
(86196611, 86196613)
(274172434, 274172425)
(286183983, 1139080619)
(104337675, 104337676)
(288634472, 402774754)
(1140163940, 1140163851)
(1081941071, 449901555)
(534960874, 534960873)
(471876972, 471880419)
(318206615, 318206630)
(402774762, 402774761)
(400287266, 318206620)
(1268557336, 1268557335)
(286446737, 286446683)
(274171267, 274171248)
(404566560, 404566561)
(575772, 575774)
(449340829, 449340831)
(1213067866, 1213067867)
(455055751, 455055748)
(472250562, 472250566)
(576303, 576301)
(488496220, 488496225)
(386064838, 386064837)
(400302998, 400302977)
(88875429, 88878505)
(402775237, 402775238)
(101102046, 101102047)
(1304008950, 1304008952)
(227842920, 112755540)
(453786777, 453786788)
(472430214, 472430224)
(1071954384, 1071954376)
(454888195, 1080514874)
(471876912, 471876975)
(1078512700, 1078512797)
(470130392, 470130393)
(274173268, 274173269)
(1238839215, 1238839276)
(88870705, 88870706)
(399153301, 399153304)
(87154113, 87154114)
(101102055, 101102056)
(474569725, 474569727)
(480657179, 480657180)
(86025477, 86025479)
(192283, 192284)
(1238839179, 471876959)
(318206615, 1191026310)
(286446737, 469733250)
(509036249, 509036250)
(472250571, 472250575)
(386402093, 97012287)
(1117878282, 450578950)
(74678330, 74678601)
(86039369, 97109573)
(1071954609, 1071954604)
(289096386, 289096388)
(475812469, 475812474)
(418576933, 418576934)
(1140163828, 1140163835)
(455045937, 468229257)
(764255272, 764252633)
(272440259, 272440258)
(453758171, 453758185)
(286449248, 402774778)
(453857635, 453852904)
(470130401, 470130402)
(64044, 64043)
(378626342, 378626336)
(390314540, 390314539)
(535535911, 535535913)
(468329173, 468329174)
(318206644, 1067501809)
(402775597, 402775598)
(104227049, 104227051)
(453489147, 453489162)
(1196363978, 1196363980)
(470130377, 470130375)
(391276695, 391276701)
(404571924, 404571926)
(262018325, 262018327)
(98948663, 98948665)
(535535782, 535535783)
(471876950, 471876952)
(274159455, 274159511)
(450436111, 450436112)
(471745073, 471745078)
(261529097, 192295)
(103229044, 103229045)
(575804, 575806)
(270618758, 101164652)
(449899159, 1081941071)
(87248460, 87248464)
(475785612, 475785616)
(418583058, 1198311676)
(450351175, 450351178)
(192166, 1085258162)
(395005904, 103228159)
(86851275, 86852116)
(1209268900, 1209268927)
(288635368, 455059666)
(453785488, 453785499)
(398573789, 398573791)
(453995741, 453995743)
(404104428, 384758943)
(293887387, 67448)
(448433332, 448433333)
(466840238, 288607131)
(103150921, 103150923)
(1017560633, 1017560643)
(1218417773, 485305553)
(286448385, 455060477)
(1198311630, 386807864)
(271929597, 271929612)
(286446089, 288604684)
(385578836, 385578834)
(409800814, 409800816)
(455961006, 455961008)
(385574777, 385574779)
(472429917, 472482441)
(1085233273, 1085233306)
(407138709, 87173501)
(1078512776, 1078512747)
(274145485, 274145169)
(92017, 682586)
(286448640, 286448639)
(1184350807, 1184350827)
(388809748, 388809749)
(418564504, 418564505)
(455042797, 97088221)
(103147272, 103147274)
(384532730, 1082636283)
(575745, 575743)
(103234327, 192245)
(274172278, 391571802)
(98948669, 98948672)
(409800837, 409800841)
(1184153347, 192236)
(112448519, 112791296)
(449612250, 449612252)
(101185123, 101185124)
(455060470, 289113734)
(383678051, 383678052)
(427242159, 427242147)
(402775524, 402775526)
(475785639, 1081941075)
(86191771, 86192545)
(1071939510, 1071939485)
(402775578, 402775579)
(453995761, 453995765)
(1046747012, 1046747025)
(575797, 575795)
(378626342, 1191390729)
(454906337, 454906333)
(449243040, 449641674)
(389465241, 389465223)
(759105754, 759105785)
(407138795, 407138798)
(450285462, 450285464)
(766269590, 768299518)
(103146370, 103146373)
(389512031, 389514301)
(466828945, 468229239)
(404104442, 404104444)
(404571930, 407138703)
(1271015101, 454891247)
(397107962, 397107964)
(453995745, 453995748)
(455059636, 455059637)
(286963452, 286963454)
(110384113, 110384114)
(454906277, 454906184)
(453995701, 453995704)
(1265270463, 274170459)
(1227103107, 1227103104)
(470130410, 470130403)
(402774779, 1082845633)
(110376118, 110376119)
(449360231, 449354719)
(399108208, 399108204)
(467332494, 467332499)
(470063941, 470063940)
(766269650, 766269681)
(402775304, 402775305)
(260511652, 260511183)
(390571606, 390571609)
(453869338, 453869163)
(1176670367, 101168450)
(470130382, 470130382)
(1080514880, 402774821)
(1191349762, 402777413)
(274170693, 274170744)
(455042848, 455036831)
(286963445, 286963446)
(455042805, 455042806)
(1080544233, 1080544268)
(112553002, 448433330)
(112457800, 112457803)
(112554528, 112554806)
(406207137, 406207139)
(112794725, 112795368)
(86007836, 86007833)
(87178223, 87179290)
(318206626, 318206609)
(471880430, 471880432)
(112774464, 112541810)
(475733246, 475733197)
(97090729, 86002088)
(472431511, 472431659)
(488491740, 488491735)
(87211874, 87211875)
(471750422, 471750426)
(103150927, 103150929)
(535535894, 535535895)
(394336323, 420375694)
(97095166, 86004675)
(67460, 293887390)
(1304065051, 1304065447)
(1140163834, 1140163959)
(192234, 192237)
(63810, 256286478)
(1198311550, 1198311499)
(101160832, 449604283)
(104113956, 643515126)
(389966227, 389966228)
(387835355, 318194437)
(286446945, 286446944)
(254759073, 254759072)
(110376099, 110376100)
(449250334, 449251567)
(467332515, 467332527)
(1211027382, 1211027481)
(472482441, 472482810)
(404571921, 404571922)
(471894085, 471894123)
(418590087, 418590088)
(419601759, 407138710)
(385330577, 87112810)
(88880302, 88880305)
(471741830, 1082683636)
(286963690, 286963698)
(764390164, 764264843)
(110380043, 110380046)
(404566575, 404566574)
(86007850, 86007851)
(453206179, 453206209)
(453971811, 453857645)
(274173447, 1082636279)
(1218369195, 96993921)
(410318904, 410318905)
(101164652, 101164653)
(256286344, 63873)
(86023869, 86023871)
(466829366, 466829367)
(638249139, 87178223)
(86012095, 86010936)
(274146640, 274146641)
(87214323, 87214325)
(475702062, 403941281)
(455059652, 455059653)
(468329138, 468329140)
(402775447, 402775448)
(466871822, 466871822)
(471870450, 471871050)
(904715304, 449903862)
(88870578, 88870580)
(232295319, 232295320)
(1249389996, 112794071)
(74678584, 86044661)
(402774775, 286449235)
(286446808, 286446683)
(274151960, 1080566204)
(388809762, 388809761)
(1200503009, 310300739)
(418564546, 418564547)
(1254355582, 450115047)
(99944118, 99944117)
(448431943, 448431944)
(251495709, 251495711)
(766269650, 766269661)
(378624661, 378624662)
(406207110, 271929807)
(449901570, 449901574)
(474569753, 474569752)
(449250329, 449250328)
(1198311459, 1198311506)
(260504302, 1254391810)
(450297397, 450297399)
(103156953, 386064861)
(477578119, 477578124)
(318206713, 1191349755)
(274135817, 274171573)
(448431946, 448431947)
(450109186, 450110438)
(288635370, 288635377)
(87177039, 87177040)
(96998941, 1191026337)
(286184114, 411804696)
(1271015270, 1271015266)
(455036800, 455036799)
(85987876, 85987880)
(112541946, 112542668)
(288634151, 288634152)
(509036237, 1082636264)
(1071954362, 1071954509)
(274170691, 274170743)
(1241977251, 1241977276)
(87236455, 87236979)
(87197508, 682541)
(103153983, 103153985)
(453786182, 453786764)
(310299838, 310299839)
(455042822, 402776175)
(1191026225, 318206620)
(472250458, 472250460)
(454079899, 454072626)
(418586401, 418586400)
(453786846, 453785488)
(260527290, 260527787)
(112756467, 97012280)
(1078512790, 1078512687)
(1218417741, 1218417762)
(450433858, 450436119)
(485346249, 485346261)
(404571930, 404571931)
(468229244, 468229247)
(576301, 576299)
(103139705, 103139137)
(450115048, 1254355561)
(468329176, 468329178)
(110383799, 110383801)
(453126372, 453126390)
(101107370, 101107371)
(103228156, 403031461)
(104344676, 1085233438)
(617727, 87214323)
(452675084, 86032843)
(398576677, 398576682)
(104224997, 86012091)
(1238839294, 1238839202)
(254760039, 254760494)
(402775786, 288635366)
(472482660, 472482765)
(103228151, 103228152)
(318206538, 318194519)
(468329147, 468329151)
(192243, 192103)
(535535808, 535535809)
(454906396, 454906398)
(1078512747, 1078512806)
(318206660, 485351821)
(388809749, 388809750)
(101207182, 101206331)
(288608028, 466840238)
(1173364969, 1173365023)
(289113048, 289113046)
(103150952, 103150953)
(449347538, 449915877)
(477578087, 477578090)
(87212704, 617640)
(64938588, 104513455)
(318206683, 449918299)
(488491742, 488491743)
(88870740, 67454)
(274172278, 97012285)
(575790, 575792)
(402775261, 402775293)
(100960558, 100960560)
(455036831, 454883809)
(471861723, 471861727)
(87154109, 87154113)
(398639873, 398639881)
(391713060, 391713052)
(101185122, 101185123)
(468229277, 468229285)
(386204816, 1184350842)
(103138574, 103138575)
(450436118, 450436119)
(318194418, 318194403)
(288635046, 1082683450)
(404393818, 404393826)
(1191390731, 88871780)
(318206645, 96992433)
(386394788, 103156953)
(404104455, 404104458)
(427242111, 427242113)
(402775590, 402768710)
(1085233536, 1085233520)
(617731, 682593)
(402775263, 402775264)
(403938527, 403938528)
(87194427, 682578)
(390945270, 390945265)
(474569951, 474569952)
(88869651, 88869652)
(576292, 256286341)
(1140164015, 1140163849)
(324467680, 103120322)
(453795993, 453795711)
(404393831, 404826954)
(453192029, 453192704)
(232295035, 232295036)
(100960557, 100960558)
(288634157, 288634158)
(1140163851, 1140163859)
(103215497, 103216969)
(471876955, 1238839179)
(88875428, 88875429)
(87173404, 87173405)
(471718939, 402774745)
(1071954607, 1071954411)
(88869653, 88869655)
(448439744, 103120147)
(453422409, 453422443)
(1227103101, 1227103081)
(271929816, 1080510287)
(386390905, 103135726)
(86007851, 454891192)
(402775284, 402775285)
(254759187, 254759073)
(1198311603, 1198311570)
(427078291, 101177224)
(386807858, 1198311542)
(87154101, 87154109)
(288633788, 1279663782)
(949442715, 949442727)
(261529809, 86041721)
(585790034, 585790034)
(759105783, 85987876)
(1253914161, 470130251)
(1071954568, 1071954599)
(274173060, 272439948)
(534969154, 534968837)
(454878997, 454879006)
(453423182, 453423166)
(103153972, 103153975)
(318194488, 318194460)
(534965529, 534965528)
(87176987, 764255122)
(454883809, 455042853)
(1071954407, 1071954445)
(1071954463, 1071954547)
(402775280, 402775281)
(1082636280, 274143226)
(472250616, 472250618)
(112755540, 112756467)
(427242141, 427242162)
(814444773, 814444777)
(1271015048, 1271015342)
(455053174, 455053176)
(1078512759, 1078512810)
(453423225, 453423201)
(1173365021, 1173365050)
(274170319, 274168504)
(288608562, 288608613)
(475702426, 474569688)
(256286321, 63879)
(470130343, 470130344)
(67452, 67450)
(1071939487, 1071939459)
(260510074, 260470874)
(1140163966, 379306795)
(418590105, 418590106)
(389513416, 389512031)
(103150923, 103150927)
(418564501, 418564496)
(348923294, 348923301)
(1238839188, 101099394)
(403938499, 403938501)
(86390073, 472250645)
(427242085, 427242091)
(288634446, 103229048)
(1173364950, 1173364976)
(110417342, 110417343)
(288635370, 103228182)
(472250476, 472250436)
(470063360, 470063383)
(450133402, 450133409)
(86063508, 86063588)
(453971972, 453971976)
(384758945, 384758946)
(1241977256, 1241977220)
(1117877436, 272440508)
(406207127, 406207132)
(535537323, 535537325)
(110383819, 110383821)
(1173330751, 103215511)
(390945273, 390945274)
(101107371, 101107373)
(535535920, 535535921)
(104513376, 1085233601)
(192299, 192298)
(471741794, 471741796)
(87211885, 87211887)
(1085233285, 385589126)
(1271015110, 1271015250)
(673376556, 673376557)
(88870580, 88870581)
(392653994, 392652026)
(449362614, 449362618)
(418564526, 418564527)
(107829166, 107829167)
(110446660, 110446655)
(1238839288, 1238839300)
(256286493, 256286480)
(403940475, 403940447)
(1238839322, 1238839279)
(256286341, 63866)
(472482468, 472482471)
(385329774, 472482480)
(386809321, 386809322)
(402775529, 402775530)
(103228169, 103228170)
(274146375, 274143226)
(392651856, 392651849)
(1071954619, 1071954469)
(1308708289, 1308708288)
(88870337, 88870336)
(449919908, 112541810)
(535535904, 535535905)
(418564512, 418564513)
(88870633, 67473)
(454869011, 454869016)
(86023879, 86023880)
(509036231, 509036232)
(260508390, 260508300)
(449113589, 449113590)
(107829188, 107827655)
(87248481, 87248483)
(110390369, 110390371)
(398576748, 398576750)
(318206666, 318206664)
(1182105616, 1182105626)
(455042790, 455042791)
(1218417845, 1218417740)
(1253317950, 1253317954)
(454888177, 454888182)
(112801487, 112801488)
(1241977234, 1241977275)
(388693976, 388693977)
(402775233, 402775234)
(288609734, 288609739)
(455042838, 455042839)
(449237761, 318206714)
(100963891, 100961243)
(468228966, 468228986)
(274172223, 386062603)
(104111921, 327847278)
(310299839, 310299841)
(310300739, 1176670269)
(480657181, 480657182)
(256286343, 63872)
(88870569, 88870570)
(254760277, 1219158027)
(453743756, 104348891)
(471870549, 471870589)
(403941283, 403941284)
(63898, 256286369)
(1071954554, 1071954506)
(402775282, 402775283)
(100961241, 100962623)
(418564524, 418564523)
(379314481, 379316743)
(452660714, 452660720)
(453785869, 453785894)
(480671642, 480671643)
(1211027379, 1211027500)
(260499190, 192244)
(286448771, 286447016)
(110385104, 110385111)
(86825202, 86209418)
(112521276, 112798172)
(272440263, 289113095)
(406207134, 406207135)
(64940940, 86004895)
(103147275, 103147278)
(823067002, 823067004)
(1218417797, 1218417828)
(535535800, 535535801)
(272439919, 272439927)
(86021545, 98944794)
(471871136, 471871143)
(535535829, 535535780)
(1140163916, 1140163946)
(87173502, 87173504)
(471730884, 471730879)
(471861822, 471861825)
(455961014, 1117876613)
(192289, 449965009)
(87152931, 327850106)
(87177040, 87177041)
(472482375, 472482100)
(391618059, 387068326)
(86019878, 86019877)
(402774786, 402775312)
(1162736457, 1162736442)
(289109031, 1191390772)
(402610152, 1140163983)
(88873287, 88873288)
(98927228, 98925820)
(107829179, 107829180)
(110376123, 110376124)
(103137389, 103137390)
(1082806958, 1082683463)
(101099375, 101099373)
(385589124, 385589127)
(1084898150, 1218417858)
(453795756, 453795775)
(480657189, 477578025)
(722027482, 180389)
(748542358, 748542367)
(286184115, 286184116)
(112411072, 112411075)
(256286505, 576296)
(101207112, 192317)
(448434112, 448434115)
(400302977, 400302985)
(402775513, 402775509)
(385589130, 1085233539)
(87246667, 1249389971)
(388693946, 388693947)
(534965525, 1082636264)
(767202887, 103211363)
(472551126, 286447179)
(477577956, 477577959)
(1308708284, 1308708285)
(274171165, 274170571)
(74678566, 88869640)
(575796, 103129551)
(452660714, 1198366590)
(407138763, 407138721)
(453126390, 453126489)
(262018304, 395367714)
(419601756, 407138711)
(402774806, 402774805)
(1209268912, 1209268932)
(448419686, 448419688)
(1071954540, 1071954392)
(1140163994, 1140164004)
(1224369053, 286447111)
(1182120071, 1182120083)
(638249143, 638249145)
(63996, 87201526)
(386807879, 386807884)
(86002088, 455055751)
(1218417849, 1218417794)
(471894108, 471894112)
(86207877, 86207875)
(104771500, 104771501)
(454883757, 454883760)
(472430169, 472430214)
(1082683429, 472551066)
(1140163829, 1140163924)
(288606414, 288606527)
(1140163846, 402610148)
(100961243, 100961241)
(318194405, 103215528)
(471894022, 471894026)
(88878503, 88878501)
(1182115846, 1182115850)
(110382205, 110382208)
(535535861, 535535775)
(448945673, 448945674)
(110388534, 110390380)
(390314573, 390314550)
(103215517, 103215519)
(455036843, 455036840)
(725718680, 725718668)
(1085233569, 1085233551)
(389516171, 389516173)
(260470874, 260470875)
(472482279, 471880437)
(475785616, 475785619)
(112457819, 112457800)
(488481074, 488481102)
(286449470, 286449360)
(274171268, 274171250)
(87200641, 63993)
(98948667, 98948669)
(107829183, 107829184)
(472482750, 472482734)
(470130275, 470130278)
(110384776, 110384778)
(103123943, 103123944)
(67455, 88870704)
(480671719, 480671720)
(1209268944, 1209268900)
(1227103120, 1227103080)
(1071954372, 1071954605)
(485332373, 485332378)
(403940419, 232294973)
(471730909, 471730910)
(192312, 192311)
(407138711, 407138708)
(192100, 192234)
(509036255, 509036256)
(318194513, 390970004)
(470130303, 470130298)
(101102066, 101102067)
(104224993, 104224994)
(1078512797, 1078512704)
(403992699, 403992700)
(402775629, 402775630)
(407138725, 409800805)
(1173364952, 1173365097)
(110388811, 110388813)
(274171257, 274171258)
(318194386, 274154359)
(468329121, 468329130)
(454906158, 454906346)
(391571802, 274171254)
(192284, 192285)
(472431079, 472431089)
(318194323, 318194325)
(480657180, 480657181)
(1117878022, 1283861035)
(107829177, 107829179)
(1191390764, 383674647)
(9119, 9118)
(101102058, 101102059)
